State,County,max_aqi,p90_aqi,median_aqi,mean_days_unhealthy,mean_days_sensitive,risk_label
North Carolina,Northampton,134,60,33.666666666666664,0.0,0.16666666666666666,Lower Risk
North Carolina,Pitt,118,60,38.166666666666664,0.0,0.3333333333333333,Lower Risk
South Dakota,Brown,208,60,25.833333333333332,0.5,1.8333333333333333,Lower Risk
Tennessee,Dyer,117,60,35.5,0.0,0.5,Lower Risk
Tennessee,Lawrence,98,60,33.166666666666664,0.0,0.0,Lower Risk
Tennessee,Loudon,107,60,40.666666666666664,0.0,0.16666666666666666,Lower Risk
Tennessee,Maury,109,60,33.333333333333336,0.0,0.16666666666666666,Lower Risk
Texas,Brazos,102,60,40.166666666666664,0.0,0.16666666666666666,Lower Risk
Vermont,Rutland,147,60,38.5,0.0,0.5,Lower Risk
Virginia,Virginia Beach City,167,60,34.833333333333336,0.16666666666666666,0.0,Lower Risk
Wisconsin,Monroe,173,60,31.0,0.4,1.2,Lower Risk
Colorado,Delta,141,59,39.0,0.0,0.75,Lower Risk
Florida,Citrus,272,59,44.0,0.0,0.5,Lower Risk
Florida,Polk,105,59,41.0,0.0,0.3333333333333333,Lower Risk
Kentucky,Pike,164,59,38.333333333333336,0.16666666666666666,0.3333333333333333,Lower Risk
Louisiana,Orleans,105,59,37.833333333333336,0.0,0.5,Lower Risk
Maine,Aroostook,205,59,35.5,0.16666666666666666,1.0,Lower Risk
Maine,Kennebec,125,59,34.333333333333336,0.0,0.16666666666666666,Lower Risk
Maryland,Howard,188,59,36.0,0.5,0.16666666666666666,Lower Risk
New Hampshire,Rockingham,147,59,39.666666666666664,0.0,1.3333333333333333,Lower Risk
New York,Onondaga,258,59,37.833333333333336,0.5,1.5,Lower Risk
New York,Rockland,197,59,37.5,0.6666666666666666,2.8333333333333335,Lower Risk
North Carolina,Edgecombe,99,59,38.0,0.0,0.0,Lower Risk
North Carolina,Swain,147,59,39.666666666666664,0.0,0.6666666666666666,Lower Risk
Ohio,Lorain,155,59,38.333333333333336,0.16666666666666666,0.3333333333333333,Lower Risk
Pennsylvania,Tioga,131,59,38.833333333333336,0.0,0.16666666666666666,Lower Risk
Tennessee,Montgomery,138,59,33.833333333333336,0.0,0.6666666666666666,Lower Risk
Vermont,Chittenden,160,59,39.833333333333336,0.3333333333333333,1.1666666666666667,Lower Risk
Virgin Islands,St John,93,59,20.0,0.0,0.0,Lower Risk
Virginia,Charles,151,59,35.333333333333336,0.16666666666666666,0.5,Lower Risk
Virginia,Madison,157,59,40.0,0.3333333333333333,0.6666666666666666,Lower Risk
Washington,Pend Oreille,196,59,36.0,2.0,1.0,Lower Risk
Alabama,Shelby,108,58,36.5,0.0,0.3333333333333333,Lower Risk
Arkansas,Newton,105,58,37.5,0.0,0.16666666666666666,Lower Risk
Arkansas,Polk,167,58,38.166666666666664,0.16666666666666666,0.5,Lower Risk
Colorado,Jackson,108,58,24.333333333333332,0.0,0.6666666666666666,Lower Risk
Florida,Baker,140,58,42.5,0.0,0.3333333333333333,Lower Risk
Florida,Brevard,130,58,41.833333333333336,0.0,0.16666666666666666,Lower Risk
Florida,Collier,144,58,41.833333333333336,0.0,0.16666666666666666,Lower Risk
Florida,Lee,101,58,39.333333333333336,0.0,0.16666666666666666,Lower Risk
Florida,Palm Beach,122,58,42.333333333333336,0.0,0.16666666666666666,Lower Risk
Florida,Volusia,118,58,43.5,0.0,0.16666666666666666,Lower Risk
Florida,Wakulla,164,58,41.0,0.3333333333333333,0.16666666666666666,Lower Risk
Georgia,Murray,112,58,38.5,0.0,1.0,Lower Risk
Georgia,Pike,133,58,36.833333333333336,0.0,1.5,Lower Risk
Hawaii,Hawaii,83,58,26.166666666666668,0.0,0.0,Lower Risk
Illinois,Jo Daviess,154,58,34.833333333333336,0.16666666666666666,1.5,Lower Risk
Indiana,Knox,126,58,36.666666666666664,0.0,1.8333333333333333,Lower Risk
Indiana,Shelby,147,58,35.166666666666664,0.0,1.3333333333333333,Lower Risk
Indiana,Wabash,126,58,36.0,0.0,0.8333333333333334,Lower Risk
Indiana,Warrick,133,58,36.833333333333336,0.0,2.0,Lower Risk
Kentucky,Carter,153,58,36.666666666666664,0.16666666666666666,0.16666666666666666,Lower Risk
Kentucky,Jessamine,122,58,40.333333333333336,0.0,0.5,Lower Risk
Louisiana,Ascension,159,58,32.333333333333336,0.5,1.0,Lower Risk
Louisiana,Ouachita,111,58,38.666666666666664,0.0,0.3333333333333333,Lower Risk
Louisiana,St. John the Baptist,112,58,33.5,0.0,1.1666666666666667,Lower Risk
Louisiana,Terrebonne,176,58,38.166666666666664,0.16666666666666666,0.3333333333333333,Lower Risk
Maryland,Garrett,170,58,39.0,0.3333333333333333,0.0,Lower Risk
Massachusetts,Middlesex,153,58,38.5,0.16666666666666666,0.5,Lower Risk
Massachusetts,Plymouth,114,58,40.5,0.0,1.1666666666666667,Lower Risk
Michigan,Huron,150,58,37.166666666666664,0.0,2.8333333333333335,Lower Risk
Minnesota,Winona,169,58,22.5,0.16666666666666666,0.16666666666666666,Lower Risk
Missouri,Monroe,119,58,34.666666666666664,0.0,0.5,Lower Risk
Nebraska,Hall,190,58,31.833333333333332,0.5,0.6666666666666666,Lower Risk
New Hampshire,Coos,136,58,42.0,0.0,1.6666666666666667,Lower Risk
New Hampshire,Hillsborough,144,58,37.833333333333336,0.0,1.8333333333333333,Lower Risk
New Jersey,Morris,154,58,36.5,0.3333333333333333,1.3333333333333333,Lower Risk
New York,Orange,185,58,33.666666666666664,0.5,0.8333333333333334,Lower Risk
New York,Westchester,198,58,38.333333333333336,0.5,3.6666666666666665,Lower Risk
North Carolina,Lincoln,108,58,40.666666666666664,0.0,0.16666666666666666,Lower Risk
Tennessee,Jefferson,112,58,40.5,0.0,0.5,Lower Risk
Tennessee,Putnam,109,58,33.166666666666664,0.0,0.3333333333333333,Lower Risk
Virginia,Arlington,181,58,37.166666666666664,0.3333333333333333,2.0,Lower Risk
Virginia,Lynchburg City,135,58,30.166666666666668,0.0,0.3333333333333333,Lower Risk
Virginia,Rockingham,168,58,37.166666666666664,0.16666666666666666,0.3333333333333333,Lower Risk
Washington,Columbia,259,58,35.166666666666664,2.0,1.1666666666666667,Lower Risk
West Virginia,Marion,170,58,36.166666666666664,0.16666666666666666,0.0,Lower Risk
Alaska,Juneau ,138,57,21.5,0.0,0.3333333333333333,Lower Risk
California,Sonoma,199,57,28.333333333333332,1.0,0.5,Lower Risk
Florida,Alachua,105,57,39.5,0.0,0.3333333333333333,Lower Risk
Florida,Martin,127,57,41.5,0.0,0.3333333333333333,Lower Risk
Indiana,Sullivan,59,57,39.0,0.0,0.0,Lower Risk
Maine,Penobscot,115,57,33.5,0.0,0.3333333333333333,Lower Risk
Massachusetts,Hampshire,138,57,38.0,0.0,2.0,Lower Risk
Montana,Lake,183,57,8.833333333333334,0.6666666666666666,0.8333333333333334,Lower Risk
Nevada,Nye,294,57,23.333333333333332,1.0,2.8333333333333335,Lower Risk
New York,Chautauqua,140,57,37.0,0.0,2.0,Lower Risk
New York,Nassau,197,57,30.166666666666668,0.5,0.3333333333333333,Lower Risk
New York,Oneida,190,57,26.5,0.5,0.6666666666666666,Lower Risk
Pennsylvania,Susquehanna,133,57,29.0,0.0,0.3333333333333333,Lower Risk
Tennessee,Roane,162,57,34.666666666666664,0.16666666666666666,0.3333333333333333,Lower Risk
Virginia,Chesterfield,139,57,39.0,0.0,0.3333333333333333,Lower Risk
Alabama,Sumter,90,56,36.333333333333336,0.0,0.0,Lower Risk
Michigan,Marquette,183,56,18.5,0.5,0.0,Lower Risk
Montana,Roosevelt,161,56,12.833333333333334,0.16666666666666666,0.16666666666666666,Lower Risk
Montana,Sheridan,160,56,15.666666666666666,0.16666666666666666,0.8333333333333334,Lower Risk
New Hampshire,Grafton,113,56,36.166666666666664,0.0,0.6666666666666666,Lower Risk
North Carolina,Jackson,73,56,35.0,0.0,0.0,Lower Risk
Oklahoma,Grant,89,56,29.5,0.0,0.0,Lower Risk
Oregon,Columbia,293,56,28.0,0.6666666666666666,0.6666666666666666,Lower Risk
Pennsylvania,Wyoming,127,56,30.0,0.0,0.16666666666666666,Lower Risk
Vermont,Bennington,157,56,37.333333333333336,0.3333333333333333,0.8333333333333334,Lower Risk
Washington,Whatcom,243,56,29.666666666666668,1.5,1.1666666666666667,Lower Risk
West Virginia,Brooke,183,56,24.5,0.16666666666666666,0.3333333333333333,Lower Risk
Georgia,Charlton,139,55,25.833333333333332,0.0,0.16666666666666666,Lower Risk
Maine,Androscoggin,112,55,33.833333333333336,0.0,0.3333333333333333,Lower Risk
Missouri,Taney,86,55,25.833333333333332,0.0,0.0,Lower Risk
Montana,Beaverhead,180,55,12.333333333333334,0.6666666666666666,0.6666666666666666,Lower Risk
North Carolina,Mitchell,104,55,31.166666666666668,0.0,0.5,Lower Risk
Ohio,Adams,83,55,39.0,0.0,0.0,Lower Risk
Ohio,Athens,157,55,29.666666666666668,0.16666666666666666,0.0,Lower Risk
Rhode Island,Kent,140,55,34.166666666666664,0.0,1.3333333333333333,Lower Risk
Texas,Lubbock,167,55,26.0,0.3333333333333333,0.5,Lower Risk
Washington,Franklin,284,55,21.666666666666668,1.3333333333333333,0.3333333333333333,Lower Risk
Washington,Kitsap,245,55,23.166666666666668,0.16666666666666666,1.3333333333333333,Lower Risk
Alabama,Lawrence,86,54,28.5,0.0,0.0,Lower Risk
Alaska,Matanuska-Susitna ,163,54,13.333333333333334,0.16666666666666666,1.0,Lower Risk
Florida,Manatee,115,54,34.666666666666664,0.0,0.16666666666666666,Lower Risk
Florida,Osceola,108,54,35.333333333333336,0.0,0.3333333333333333,Lower Risk
Indiana,Carroll,122,54,34.666666666666664,0.0,1.1666666666666667,Lower Risk
Kansas,Chase,99,54,26.0,0.0,0.0,Lower Risk
Louisiana,St. Martin,112,54,35.333333333333336,0.0,0.3333333333333333,Lower Risk
Maine,Hancock,133,54,36.666666666666664,0.0,1.6666666666666667,Lower Risk
Maryland,Calvert,108,54,39.0,0.0,0.5,Lower Risk
Minnesota,Cook,153,54,11.166666666666666,0.16666666666666666,1.1666666666666667,Lower Risk
Mississippi,Lee,122,54,38.666666666666664,0.0,0.3333333333333333,Lower Risk
New Hampshire,Belknap,110,54,33.166666666666664,0.0,0.3333333333333333,Lower Risk
New Mexico,Catron,175,54,16.5,0.16666666666666666,0.0,Lower Risk
North Carolina,Alexander,105,54,38.166666666666664,0.0,0.16666666666666666,Lower Risk
Puerto Rico,Bayamon,124,54,20.666666666666668,0.0,0.5,Lower Risk
South Carolina,Darlington,100,54,37.5,0.0,0.0,Lower Risk
Tennessee,Wilson,126,54,38.5,0.0,0.8333333333333334,Lower Risk
Texas,Hunt,133,54,34.666666666666664,0.0,0.6666666666666666,Lower Risk
Texas,Potter,138,54,26.5,0.0,0.6666666666666666,Lower Risk
Washington,Cowlitz,282,54,21.333333333333332,0.5,0.5,Lower Risk
Colorado,Alamosa,134,53,18.166666666666668,0.0,0.3333333333333333,Lower Risk
Florida,Nassau,57,53,42.0,0.0,0.0,Lower Risk
Kansas,Ford,169,53,19.0,0.16666666666666666,0.5,Lower Risk
New Mexico,Taos,108,53,20.666666666666668,0.0,0.16666666666666666,Lower Risk
North Carolina,Avery,98,53,38.5,0.0,0.0,Lower Risk
Ohio,Harrison,71,53,13.0,0.0,0.0,Lower Risk
Virginia,Norfolk City,96,53,22.833333333333332,0.0,0.0,Lower Risk
Washington,Thurston,242,53,25.833333333333332,0.8333333333333334,0.16666666666666666,Lower Risk
Kentucky,Edmonson,115,52,36.833333333333336,0.0,0.6666666666666666,Lower Risk
Michigan,Keweenaw,141,52,12.333333333333334,0.0,0.5,Lower Risk
Montana,Glacier,166,52,19.0,0.3333333333333333,2.0,Lower Risk
New Mexico,Lincoln,84,52,14.333333333333334,0.0,0.0,Lower Risk
South Dakota,Hughes,268,52,12.333333333333334,0.6666666666666666,0.6666666666666666,Lower Risk
Washington,Adams,267,52,18.666666666666668,1.8333333333333333,1.0,Lower Risk
Washington,Skagit,183,52,26.666666666666668,0.16666666666666666,0.8333333333333334,Lower Risk
Florida,Pasco,115,51,37.0,0.0,0.16666666666666666,Lower Risk
Illinois,Clark,136,51,34.5,0.0,1.0,Lower Risk
Indiana,Hendricks,119,51,34.833333333333336,0.0,0.6666666666666666,Lower Risk
Indiana,Perry,119,51,36.833333333333336,0.0,0.6666666666666666,Lower Risk
Kentucky,Washington,108,51,37.333333333333336,0.0,0.3333333333333333,Lower Risk
Louisiana,Pointe Coupee,112,51,34.166666666666664,0.0,0.8333333333333334,Lower Risk
Louisiana,St. James,115,51,31.333333333333332,0.0,0.8333333333333334,Lower Risk
Maine,Washington,100,51,34.333333333333336,0.0,0.0,Lower Risk
Michigan,Tuscola,154,51,34.166666666666664,0.16666666666666666,1.6666666666666667,Lower Risk
Minnesota,Mille Lacs,136,51,35.833333333333336,0.0,0.8333333333333334,Lower Risk
Montana,Dawson,162,51,14.0,0.5,1.5,Lower Risk
New Mexico,Chaves,88,51,23.333333333333332,0.0,0.0,Lower Risk
North Carolina,Caldwell,97,51,38.5,0.0,0.0,Lower Risk
North Carolina,Hyde,65,51,22.333333333333332,0.0,0.0,Lower Risk
North Carolina,Lenoir,108,51,35.833333333333336,0.0,0.3333333333333333,Lower Risk
North Carolina,Person,101,51,38.833333333333336,0.0,0.16666666666666666,Lower Risk
Oklahoma,Mayes,129,51,38.666666666666664,0.0,0.6666666666666666,Lower Risk
Pennsylvania,Franklin,133,51,36.166666666666664,0.0,0.3333333333333333,Lower Risk
South Carolina,Aiken,87,51,37.0,0.0,0.0,Lower Risk
Tennessee,Anderson,105,51,39.333333333333336,0.0,0.3333333333333333,Lower Risk
Virginia,Giles,101,51,38.0,0.0,0.16666666666666666,Lower Risk
West Virginia,Greenbrier,87,51,37.5,0.0,0.0,Lower Risk
Wyoming,Big Horn,126,51,38.6,0.0,1.0,Lower Risk
Wyoming,Uinta,122,51,12.833333333333334,0.0,0.3333333333333333,Lower Risk
Connecticut,Windham,140,50,34.833333333333336,0.0,1.0,Lower Risk
Florida,Highlands,112,50,33.5,0.0,0.3333333333333333,Lower Risk
Florida,Lake,112,50,34.833333333333336,0.0,0.16666666666666666,Lower Risk
Florida,Okaloosa,84,50,36.0,0.0,0.0,Lower Risk
Indiana,Brown,126,50,35.333333333333336,0.0,0.3333333333333333,Lower Risk
Kansas,Douglas,101,50,41.0,0.0,1.0,Lower Risk
Kentucky,Greenup,84,50,36.5,0.0,0.0,Lower Risk
Kentucky,Trigg,84,50,36.0,0.0,0.0,Lower Risk
Maine,Knox,119,50,33.5,0.0,0.3333333333333333,Lower Risk
Maine,York,169,50,36.5,0.16666666666666666,1.3333333333333333,Lower Risk
New York,Niagara,133,50,34.5,0.0,0.6666666666666666,Lower Risk
North Carolina,Carteret,105,50,35.666666666666664,0.0,0.3333333333333333,Lower Risk
Pennsylvania,Somerset,93,50,35.166666666666664,0.0,0.0,Lower Risk
Puerto Rico,Adjuntas,63,50,16.0,0.0,0.0,Lower Risk
Texas,Polk,105,50,32.666666666666664,0.0,0.16666666666666666,Lower Risk
Virginia,Caroline,108,50,36.5,0.0,0.3333333333333333,Lower Risk
Virginia,Hanover,101,50,37.833333333333336,0.0,0.16666666666666666,Lower Risk
Virginia,Prince William,129,50,35.333333333333336,0.0,0.6666666666666666,Lower Risk
Virginia,Stafford,169,50,35.333333333333336,0.16666666666666666,0.3333333333333333,Lower Risk
Washington,Grays Harbor,242,50,22.833333333333332,0.3333333333333333,0.3333333333333333,Lower Risk
Alabama,Elmore,90,49,33.833333333333336,0.0,0.0,Lower Risk
Arkansas,Clark,93,49,33.5,0.0,0.0,Lower Risk
Colorado,Fremont,77,49,14.666666666666666,0.0,0.0,Lower Risk
Florida,Indian River,87,49,35.166666666666664,0.0,0.0,Lower Risk
Florida,Putnam,112,49,18.166666666666668,0.0,0.3333333333333333,Lower Risk
Georgia,Chattooga,100,49,35.4,0.0,0.0,Lower Risk
Georgia,Dawson,154,49,35.666666666666664,0.16666666666666666,0.5,Lower Risk
Georgia,Sumter,93,49,35.6,0.0,0.0,Lower Risk
Kentucky,Morgan,93,49,35.666666666666664,0.0,0.0,Lower Risk
Maine,Sagadahoc,108,49,35.25,0.0,0.25,Lower Risk
Massachusetts,Barnstable,140,49,36.5,0.0,2.0,Lower Risk
Massachusetts,Dukes,151,49,37.0,0.16666666666666666,1.6666666666666667,Lower Risk
New York,Tompkins,105,49,35.5,0.0,0.16666666666666666,Lower Risk
North Carolina,Caswell,97,49,36.833333333333336,0.0,0.0,Lower Risk
Ohio,Fayette,90,49,35.333333333333336,0.0,0.0,Lower Risk
Pennsylvania,Monroe,126,49,35.166666666666664,0.0,0.6666666666666666,Lower Risk
South Carolina,Berkeley,105,49,35.0,0.0,0.3333333333333333,Lower Risk
Tennessee,Claiborne,105,49,35.0,0.0,0.3333333333333333,Lower Risk
Tennessee,DeKalb,100,49,35.5,0.0,0.0,Lower Risk
Texas,Rockwall,133,49,32.666666666666664,0.0,0.8333333333333334,Lower Risk
Texas,Victoria,105,49,31.666666666666668,0.0,0.3333333333333333,Lower Risk
Virginia,Fauquier,115,49,35.0,0.0,0.3333333333333333,Lower Risk
Virginia,Rockbridge,240,49,34.5,0.16666666666666666,0.0,Lower Risk
Virginia,Suffolk City,115,49,37.833333333333336,0.0,0.5,Lower Risk
Virginia,Wythe,87,49,38.833333333333336,0.0,0.0,Lower Risk
West Virginia,Tucker,91,49,35.666666666666664,0.0,0.0,Lower Risk
Colorado,Routt,87,48,15.0,0.0,0.0,Lower Risk
Georgia,Columbia,90,48,34.0,0.0,0.0,Lower Risk
Mississippi,Lauderdale,93,48,34.5,0.0,0.0,Lower Risk
Mississippi,Yalobusha,119,48,33.5,0.0,0.16666666666666666,Lower Risk
New Hampshire,Merrimack,101,48,37.333333333333336,0.0,0.16666666666666666,Lower Risk
New York,Dutchess,151,48,34.833333333333336,0.16666666666666666,1.5,Lower Risk
New York,Putnam,140,48,33.666666666666664,0.0,1.8333333333333333,Lower Risk
New York,Wayne,150,48,33.666666666666664,0.0,0.8333333333333334,Lower Risk
Pennsylvania,Elk,101,48,35.0,0.0,0.16666666666666666,Lower Risk
Pennsylvania,Lawrence,126,48,31.4,0.0,0.6,Lower Risk
Pennsylvania,Luzerne,90,48,34.0,0.0,0.0,Lower Risk
Puerto Rico,Caguas,174,48,7.5,0.16666666666666666,0.16666666666666666,Lower Risk
Florida,St. Lucie,80,47,33.5,0.0,0.0,Lower Risk
Hawaii,Honolulu,117,47,29.666666666666668,0.0,0.16666666666666666,Lower Risk
New York,Jefferson,101,47,33.0,0.0,0.16666666666666666,Lower Risk
North Carolina,Macon,97,47,32.0,0.0,0.0,Lower Risk
North Carolina,Martin,80,47,32.333333333333336,0.0,0.0,Lower Risk
West Virginia,Gilmer,74,47,32.333333333333336,0.0,0.0,Lower Risk
Florida,Flagler,100,46,33.666666666666664,0.0,0.0,Lower Risk
New York,Hamilton,100,46,33.833333333333336,0.0,0.0,Lower Risk
New York,Oswego,105,46,33.166666666666664,0.0,0.16666666666666666,Lower Risk
Colorado,Pitkin,154,45,15.5,0.16666666666666666,0.0,Lower Risk
Florida,Liberty,77,45,31.833333333333332,0.0,0.0,Lower Risk
New York,Saratoga,122,45,32.5,0.0,0.16666666666666666,Lower Risk
Virginia,Prince Edward,80,45,33.166666666666664,0.0,0.0,Lower Risk
Alaska,Denali ,82,44,34.333333333333336,0.0,0.0,Lower Risk
California,Lake,190,44,29.666666666666668,0.6666666666666666,0.16666666666666666,Lower Risk
Montana,Teton,101,44,13.5,0.0,0.5,Lower Risk
Nebraska,Thomas,84,44,14.2,0.0,0.0,Lower Risk
Pennsylvania,Clearfield,97,44,33.0,0.0,0.0,Lower Risk
Washington,Jefferson,232,43,20.833333333333332,0.3333333333333333,0.3333333333333333,Lower Risk
Wyoming,Washakie,83,43,9.0,0.0,0.0,Lower Risk
Iowa,Cerro Gordo,61,41,18.25,0.0,0.0,Lower Risk
Nebraska,Cass,87,40,17.666666666666668,0.0,0.0,Lower Risk
New Mexico,Los Alamos,109,39,13.166666666666666,0.0,0.3333333333333333,Lower Risk
Utah,Wayne,84,38,10.0,0.0,0.0,Lower Risk
Vermont,Windham,95,38,12.0,0.0,0.0,Lower Risk
Hawaii,Maui,152,37,21.0,0.16666666666666666,0.16666666666666666,Lower Risk
New Mexico,Socorro,72,37,14.666666666666666,0.0,0.0,Lower Risk
Washington,Pacific,56,35,17.0,0.0,0.0,Lower Risk
Colorado,San Juan,79,33,8.333333333333334,0.0,0.0,Lower Risk
Alaska,Aleutians East ,74,32,11.833333333333334,0.0,0.0,Lower Risk
Hawaii,Kauai,52,32,15.0,0.0,0.0,Lower Risk
Puerto Rico,San Juan,39,32,8.0,0.0,0.0,Lower Risk
Arizona,Apache,106,31,13.5,0.0,0.16666666666666666,Lower Risk
Idaho,Jerome,49,26,13.0,0.0,0.0,Lower Risk
Ohio,Columbiana,74,26,12.166666666666666,0.0,0.0,Lower Risk
Alaska,Bethel ,56,24,7.0,0.0,0.0,Lower Risk
Alaska,Kenai Peninsula ,73,21,9.0,0.0,0.0,Lower Risk
Texas,Wilson,44,21,7.166666666666667,0.0,0.0,Lower Risk
Wyoming,Carbon,37,21,8.333333333333334,0.0,0.0,Lower Risk
Alaska,North Slope ,170,19,5.666666666666667,0.16666666666666666,0.0,Lower Risk
Virginia,Carroll,45,19,8.0,0.0,0.0,Lower Risk
Texas,Karnes,34,17,6.0,0.0,0.0,Lower Risk
Puerto Rico,Juncos,174,16,9.0,1.0,5.0,Lower Risk
Virginia,Hopewell City,50,15,6.5,0.0,0.0,Lower Risk
Virginia,Winchester City,18,12,6.0,0.0,0.0,Lower Risk
Virginia,Alexandria City,9,7,6.0,0.0,0.0,Lower Risk
Virginia,Pittsylvania,28,7,3.0,0.0,0.0,Lower Risk
